"","period","avg.val","measurement.type","discharge","on.time","all.params","meets.frequency","resamples","resample.report","num.params.month","num.riles.infrac","num.noriles.infrac","num.complaints","num.permits","plant.ID"
"5231",201904,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,1,0,1,5,403
"5232",201905,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,1,0,1,5,403
"5233",201906,8.06666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,1,5,403
"5234",201907,NA,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,1,0,1,5,403
"5235",201910,7.53,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,1,5,403
"5236",201911,7.42,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,1,5,403
"5237",202003,7.67666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,1,0,1,5,403
"5238",202004,7.86333333333333,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,1,0,1,5,403
"5239",202006,6.91666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,1,0,1,5,403
"5240",201701,7.45,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5241",201702,7.61,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5242",201703,7.35,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5243",201704,7.29,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5244",201705,6.91,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5245",201706,6.58,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5246",201707,7.5,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5247",201708,7.49,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5248",201709,7.55,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5249",201710,7.6,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5250",201711,7.75,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5251",201712,7.68,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5252",201801,7.4,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5253",201802,7.05,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5254",201803,7.15,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5255",201804,6.98,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5256",201805,7.28,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5257",201806,6.7,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5258",201807,7.1,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5259",201808,6.95,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5260",201809,6.95,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,2,0,11,1,396
"5261",201810,6.55,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5262",201811,6.9,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5263",201812,7.1,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5264",201901,7,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5265",201902,7.1,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5266",201903,7,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5267",201904,7.2,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5268",201905,6.95,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5269",201906,6.85,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5270",201907,7.2,"AC","SI","SI","SI","SI","SI","NO",7,2,0,11,1,396
"5271",201908,7.24,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5272",201909,7.5,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5273",201910,7.7,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5274",201911,6.6,"AC","SI","SI","SI","SI","SI","SI",7,2,0,11,1,396
"5275",201912,7,"AC","SI","NO","SI","SI","SI","SI",7,2,0,11,1,396
"5276",202001,6.7,"AC","SI","SI","SI","SI","SI","SI",NA,2,0,11,1,396
"5277",202002,7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,2,0,11,1,396
"5278",202003,7.1,"AC","SI","SI","SI","SI","SI","SI",NA,2,0,11,1,396
"5279",202004,7.7,"AC","SI","SI","SI","SI","SI","SI",NA,2,0,11,1,396
"5280",202005,7.6,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,2,0,11,1,396
"5281",202006,7.1,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,2,0,11,1,396
"5282",201701,6.93,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5283",201702,6.82,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5284",201703,7.01,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5285",201704,6.68,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5286",201705,6.665,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5287",201706,6.77,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5288",201707,6.775,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5289",201708,6.71,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5290",201709,7.41,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5291",201710,7.46,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5292",201711,NA,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,NA,393
"5293",201712,6.545,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,0,NA,393
"5294",201801,6.78,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5295",201802,6.71,"AC","SI","SI","NO","NO","NO","NO APLICA",9,0,0,0,NA,393
"5296",201803,NA,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,NA,393
"5297",201804,6.6,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5298",201805,6.83,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,NA,393
"5299",201806,7.12,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5300",201807,6.96,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5301",201808,6.97,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5302",201809,6.44,"AC","SI","NO","NO","NO","NO","NO APLICA",9,0,0,0,NA,393
"5303",201811,6.8,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5304",201812,6.63,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",35,0,0,0,NA,393
"5305",201901,6.54,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5306",201902,6.63,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5307",201903,7.09,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5308",201904,6.61,"AC","SI","SI","NO","NO","NO","NO APLICA",9,0,0,0,NA,393
"5309",201905,8.02,"AC","SI","NO","NO","NO","NO","NO APLICA",9,0,0,0,NA,393
"5310",201906,6.78,"AC","SI","SI","NO","NO","SI","SI",9,0,0,0,NA,393
"5311",201907,6.65,"AC","SI","NO","NO","NO","SI","SI",NA,0,0,0,NA,393
"5312",201908,6.65,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5313",201910,6.64,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",9,0,0,0,NA,393
"5314",201701,7.80653846153846,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5315",201702,7.88153846153846,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5316",201703,7.21843137254902,"AC","SI","NO","SI","SI","SI","SI",8,0,1,4,1,387
"5317",201704,7.75038461538462,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5318",201705,7.78192307692308,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5319",201706,7.60769230769231,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5320",201707,7.45961538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5321",201708,7.58461538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5322",201709,7.59153846153846,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5323",201710,7.40461538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5324",201711,7.52961538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5325",201712,7.5436,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,1,4,1,387
"5326",201801,7.60730769230769,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5327",201802,7.565,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5328",201803,7.53461538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5329",201804,7.57307692307692,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5330",201805,7.61115384615385,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5331",201806,7.0872,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5332",201807,7.72961538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5333",201808,7.40615384615385,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5334",201809,7.54692307692308,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5335",201810,7.46846153846154,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5336",201811,7.38961538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5337",201812,7.23,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,1,4,1,387
"5338",201901,7.41961538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5339",201902,7.68538461538462,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5340",201903,7.72,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,1,4,1,387
"5341",201904,7.42,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5342",201905,7.31115384615385,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5343",201906,NA,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5344",201907,NA,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5345",201908,7.416,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5346",201909,7.62692307692308,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5347",201910,7.52,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5348",201911,7.49461538461538,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,1,4,1,387
"5349",201912,7.70653846153846,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,1,4,1,387
"5350",202001,7.25115384615385,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5351",202002,7.60153846153846,"AC","SI","SI","SI","SI","SI","SI",NA,0,1,4,1,387
"5352",202003,7.36673076923077,"AC","SI","NO","SI","SI","SI","SI",NA,0,1,4,1,387
"5353",202004,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5354",202005,7.95076923076923,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5355",202006,7.78,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,4,1,387
"5356",201701,7.5,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5357",201702,7.36,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5358",201703,7.14,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5359",201704,NA,"AC","SI","SI","NO","NO","NO","NO APLICA",NA,0,0,6,2,394
"5360",201705,7.625,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5361",201706,7.61,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5362",201707,7.7,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5363",201708,6.185,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5364",201709,7.4,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5365",201710,7.63,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5366",201711,7.61,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5367",201712,7.58,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5368",201801,7.5,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5369",201802,7.34,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5370",201803,6.9275,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5371",201804,7.56,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,6,2,394
"5372",201805,7.585,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5373",201806,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5374",201807,7.73,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5375",201808,8.04,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5376",201809,8.15,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5377",201810,8.15,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5378",201811,7.31,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5379",201812,7.31,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5380",201901,7.28,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5381",201902,7.5,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5382",201903,7.5,"AC","SI","SI","SI","NO","SI","SI",8,0,0,6,2,394
"5383",201904,7.555,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,6,2,394
"5384",201905,7.42,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5385",201906,7.25,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5386",201907,NA,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5387",201908,7.74,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5388",201909,7.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5389",201910,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5390",201911,7.3,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5391",201912,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,6,2,394
"5392",202001,7.44,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5393",202002,7.33,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,6,2,394
"5394",202003,6.67,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5395",202004,6.645,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5396",202005,6.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5397",202006,6.78,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,6,2,394
"5398",201701,7.61,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5399",201702,7.47,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5400",201703,7.495,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5401",201801,7.465,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5402",201802,7.05,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5403",201803,7.15,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5404",201804,7.115,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5405",201901,7.83,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5406",201902,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5407",201903,7.605,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",7,0,0,0,1,385
"5408",202002,7.68,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,385
"5409",202003,7.705,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,385
"5410",201701,7.34,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5411",201702,7.41,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5412",201703,8.07,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5413",201704,8.04,"AC","SI","NO","SI","NO","SI","NO",7,0,0,1,1,404
"5414",201705,7.59,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5415",201706,7.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5416",201707,7.78,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5417",201708,7.73,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5418",201709,7.92,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5419",201710,7.92,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5420",201711,7.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5421",201712,7.99,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5422",201801,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5423",201802,7.4,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5424",201803,7.5,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5425",201804,7.7,"AC","SI","NO","SI","NO","SI","SI",7,0,0,1,1,404
"5426",201805,7.8,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5427",201806,7.6,"AC","SI","SI","NO","NO","SI","SI",7,0,0,1,1,404
"5428",201807,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5429",201808,7.7,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5430",201809,7.84,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5431",201810,8.04,"AC","SI","SI","SI","NO","SI","NO",7,0,0,1,1,404
"5432",201811,7.86,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5433",201812,7.89,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5434",201901,7.38,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5435",201902,7.96,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5436",201903,7.99,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5437",201904,7.78,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5438",201905,7.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5439",201906,7.51,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5440",201907,8.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5441",201908,8.26,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5442",201909,8.36,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5443",201910,8.04,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,1,404
"5444",201911,7.75,"AC","SI","NO","SI","NO","SI","SI",7,0,0,1,1,404
"5445",201912,7.86,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,1,404
"5446",202005,7.935,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,404
"5447",202006,7.91,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,0,0,1,1,404
"5448",201604,6.93,"AU","SI","NO","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5449",201605,7.95,"AU","SI","NO","SI","NO","NO APLICA","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5450",201606,8.7,"AU","SI","NO","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5451",201607,8.75,"AU","SI","SI","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5452",201608,8.7308,"CD","SI","SI","SI","NO","NO APLICA","Entrega parametros exigidos en remuestreo",NA,0,1,12,13,401
"5453",201610,8.47,"AU","SI","SI","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5454",201611,8.6,"AU","SI","SI","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5455",201612,8.35,"AU","SI","SI","SI","NO","NO","Entrega parametros exigidos en remuestreo",35,0,1,12,13,401
"5456",201701,8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5457",201702,7.66,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5458",201703,7.52,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5459",201704,7.23,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5460",201705,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5461",201706,8.08,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5462",201707,7.52,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5463",201708,7.11,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5464",201709,7.56,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5465",201710,7.2,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5466",201711,7.45,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5467",201712,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5468",201801,7.73,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5469",201802,7.73,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5470",201803,7.53,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5471",201804,7.73,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5472",201805,7.99,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5473",201806,7.97,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5474",201807,7.91,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5475",201808,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5476",201809,6.96,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5477",201810,7.57,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5478",201811,7.43,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5479",201812,7.43,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5480",201901,7.62,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5481",201902,7.59,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5482",201903,8.27,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5483",201904,7.31,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5484",201905,6.77,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5485",201906,7.55,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5486",201907,7.02,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5487",201908,7.45,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5488",201909,6.72,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5489",201910,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5490",201911,7.41,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5491",201912,7.83,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,1,401
"5492",202001,8.39,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,401
"5493",202002,7.81,"AC","SI","SI","SI","SI","SI","SI",NA,0,0,0,1,401
"5494",202003,7.59,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,401
"5495",202004,7.96,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,401
"5496",202005,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,401
"5497",202006,7.91,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,401
